"year","month","zoneid","zone.name","borough","tnc.month"
2016,8,"ID60","Crotona Park East","Bronx",5
2016,9,"ID60","Crotona Park East","Bronx",5
2016,10,"ID60","Crotona Park East","Bronx",5
2016,11,"ID60","Crotona Park East","Bronx",6
2016,12,"ID60","Crotona Park East","Bronx",7
2017,1,"ID60","Crotona Park East","Bronx",8
2017,2,"ID60","Crotona Park East","Bronx",8
2017,3,"ID60","Crotona Park East","Bronx",12
2017,4,"ID60","Crotona Park East","Bronx",12
2017,5,"ID60","Crotona Park East","Bronx",13
2017,6,"ID60","Crotona Park East","Bronx",13
2015,1,"ID61","Crown Heights North","Brooklyn",14
2015,2,"ID61","Crown Heights North","Brooklyn",15
2015,3,"ID61","Crown Heights North","Brooklyn",16
2015,4,"ID61","Crown Heights North","Brooklyn",18
2015,5,"ID61","Crown Heights North","Brooklyn",23
2015,6,"ID61","Crown Heights North","Brooklyn",26
2015,7,"ID61","Crown Heights North","Brooklyn",29
2015,8,"ID61","Crown Heights North","Brooklyn",35
2015,9,"ID61","Crown Heights North","Brooklyn",36
2015,10,"ID61","Crown Heights North","Brooklyn",43
2015,11,"ID61","Crown Heights North","Brooklyn",46
2015,12,"ID61","Crown Heights North","Brooklyn",52
2016,1,"ID61","Crown Heights North","Brooklyn",55
2016,2,"ID61","Crown Heights North","Brooklyn",59
2016,3,"ID61","Crown Heights North","Brooklyn",66
2016,4,"ID61","Crown Heights North","Brooklyn",71
2016,5,"ID61","Crown Heights North","Brooklyn",76
2016,6,"ID61","Crown Heights North","Brooklyn",79
2016,7,"ID61","Crown Heights North","Brooklyn",85
2016,8,"ID61","Crown Heights North","Brooklyn",88
2016,9,"ID61","Crown Heights North","Brooklyn",96
2016,10,"ID61","Crown Heights North","Brooklyn",109
2016,11,"ID61","Crown Heights North","Brooklyn",116
2016,12,"ID61","Crown Heights North","Brooklyn",136
2017,1,"ID61","Crown Heights North","Brooklyn",131
2017,2,"ID61","Crown Heights North","Brooklyn",126
2017,3,"ID61","Crown Heights North","Brooklyn",153
2017,4,"ID61","Crown Heights North","Brooklyn",148
2017,5,"ID61","Crown Heights North","Brooklyn",157
2017,6,"ID61","Crown Heights North","Brooklyn",174
2015,1,"ID62","Crown Heights South","Brooklyn",3
2015,2,"ID62","Crown Heights South","Brooklyn",3
2015,3,"ID62","Crown Heights South","Brooklyn",4
2015,4,"ID62","Crown Heights South","Brooklyn",4
2015,5,"ID62","Crown Heights South","Brooklyn",6
2015,6,"ID62","Crown Heights South","Brooklyn",6
2015,7,"ID62","Crown Heights South","Brooklyn",7
2015,8,"ID62","Crown Heights South","Brooklyn",8
2015,9,"ID62","Crown Heights South","Brooklyn",8
2015,10,"ID62","Crown Heights South","Brooklyn",10
2015,11,"ID62","Crown Heights South","Brooklyn",12
2015,12,"ID62","Crown Heights South","Brooklyn",13
2016,1,"ID62","Crown Heights South","Brooklyn",14
2016,2,"ID62","Crown Heights South","Brooklyn",16
2016,3,"ID62","Crown Heights South","Brooklyn",18
2016,4,"ID62","Crown Heights South","Brooklyn",19
2016,5,"ID62","Crown Heights South","Brooklyn",20
2016,6,"ID62","Crown Heights South","Brooklyn",21
2016,7,"ID62","Crown Heights South","Brooklyn",21
2016,8,"ID62","Crown Heights South","Brooklyn",22
2016,9,"ID62","Crown Heights South","Brooklyn",26
2016,10,"ID62","Crown Heights South","Brooklyn",28
2016,11,"ID62","Crown Heights South","Brooklyn",32
2016,12,"ID62","Crown Heights South","Brooklyn",37
2017,1,"ID62","Crown Heights South","Brooklyn",35
2017,2,"ID62","Crown Heights South","Brooklyn",36
2017,3,"ID62","Crown Heights South","Brooklyn",45
2017,4,"ID62","Crown Heights South","Brooklyn",39
2017,5,"ID62","Crown Heights South","Brooklyn",43
2017,6,"ID62","Crown Heights South","Brooklyn",46
2015,1,"ID63","Cypress Hills","Brooklyn",1
2015,2,"ID63","Cypress Hills","Brooklyn",1
2015,3,"ID63","Cypress Hills","Brooklyn",1
2015,4,"ID63","Cypress Hills","Brooklyn",1
2015,5,"ID63","Cypress Hills","Brooklyn",1
2015,6,"ID63","Cypress Hills","Brooklyn",2
2015,7,"ID63","Cypress Hills","Brooklyn",2
2015,8,"ID63","Cypress Hills","Brooklyn",2
2015,9,"ID63","Cypress Hills","Brooklyn",2
2015,10,"ID63","Cypress Hills","Brooklyn",3
2015,11,"ID63","Cypress Hills","Brooklyn",4
2015,12,"ID63","Cypress Hills","Brooklyn",4
2016,1,"ID63","Cypress Hills","Brooklyn",5
2016,2,"ID63","Cypress Hills","Brooklyn",6
2016,3,"ID63","Cypress Hills","Brooklyn",8
2016,4,"ID63","Cypress Hills","Brooklyn",8
2016,5,"ID63","Cypress Hills","Brooklyn",9
2016,6,"ID63","Cypress Hills","Brooklyn",10
2016,7,"ID63","Cypress Hills","Brooklyn",10
2016,8,"ID63","Cypress Hills","Brooklyn",11
2016,9,"ID63","Cypress Hills","Brooklyn",11
2016,10,"ID63","Cypress Hills","Brooklyn",12
2016,11,"ID63","Cypress Hills","Brooklyn",14
2016,12,"ID63","Cypress Hills","Brooklyn",17
2017,1,"ID63","Cypress Hills","Brooklyn",17
2017,2,"ID63","Cypress Hills","Brooklyn",17
2017,3,"ID63","Cypress Hills","Brooklyn",23
2017,4,"ID63","Cypress Hills","Brooklyn",22
2017,5,"ID63","Cypress Hills","Brooklyn",24
2017,6,"ID63","Cypress Hills","Brooklyn",25
2015,1,"ID64","Douglaston","Queens",0
2015,2,"ID64","Douglaston","Queens",0
2015,3,"ID64","Douglaston","Queens",0
2015,4,"ID64","Douglaston","Queens",0
2015,5,"ID64","Douglaston","Queens",1
2015,6,"ID64","Douglaston","Queens",1
2015,7,"ID64","Douglaston","Queens",1
2015,8,"ID64","Douglaston","Queens",1
2015,9,"ID64","Douglaston","Queens",1
2015,10,"ID64","Douglaston","Queens",1
2015,11,"ID64","Douglaston","Queens",1
2015,12,"ID64","Douglaston","Queens",2
2016,1,"ID64","Douglaston","Queens",2
2016,2,"ID64","Douglaston","Queens",2
2016,3,"ID64","Douglaston","Queens",2
2016,4,"ID64","Douglaston","Queens",2
2016,5,"ID64","Douglaston","Queens",3
2016,6,"ID64","Douglaston","Queens",3
2016,7,"ID64","Douglaston","Queens",3
2016,8,"ID64","Douglaston","Queens",3
2016,9,"ID64","Douglaston","Queens",3
2016,10,"ID64","Douglaston","Queens",4
2016,11,"ID64","Douglaston","Queens",4
2016,12,"ID64","Douglaston","Queens",5
2017,1,"ID64","Douglaston","Queens",4
2017,2,"ID64","Douglaston","Queens",4
2017,3,"ID64","Douglaston","Queens",5
2017,4,"ID64","Douglaston","Queens",5
2017,5,"ID64","Douglaston","Queens",6
2017,6,"ID64","Douglaston","Queens",6
2015,1,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",7
2015,2,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",8
2015,3,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",8
2015,4,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",10
2015,5,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",11
2015,6,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",12
2015,7,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",15
2015,8,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",18
2015,9,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",19
2015,10,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",22
2015,11,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",21
2015,12,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",22
2016,1,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",20
2016,2,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",24
2016,3,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",26
2016,4,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",28
2016,5,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",31
2016,6,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",33
2016,7,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",37
2016,8,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",41
2016,9,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",42
2016,10,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",45
2016,11,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",45
2016,12,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",50
2017,1,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",46
2017,2,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",48
2017,3,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",58
2017,4,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",56
2017,5,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",61
2017,6,"ID65","Downtown Brooklyn/MetroTech","Brooklyn",63
2015,1,"ID66","DUMBO/Vinegar Hill","Brooklyn",8
2015,2,"ID66","DUMBO/Vinegar Hill","Brooklyn",8
2015,3,"ID66","DUMBO/Vinegar Hill","Brooklyn",8
2015,4,"ID66","DUMBO/Vinegar Hill","Brooklyn",9
2015,5,"ID66","DUMBO/Vinegar Hill","Brooklyn",10
2015,6,"ID66","DUMBO/Vinegar Hill","Brooklyn",11
2015,7,"ID66","DUMBO/Vinegar Hill","Brooklyn",11
2015,8,"ID66","DUMBO/Vinegar Hill","Brooklyn",14
2015,9,"ID66","DUMBO/Vinegar Hill","Brooklyn",16
2015,10,"ID66","DUMBO/Vinegar Hill","Brooklyn",18
2015,11,"ID66","DUMBO/Vinegar Hill","Brooklyn",17
2015,12,"ID66","DUMBO/Vinegar Hill","Brooklyn",18
2016,1,"ID66","DUMBO/Vinegar Hill","Brooklyn",19
2016,2,"ID66","DUMBO/Vinegar Hill","Brooklyn",20
2016,3,"ID66","DUMBO/Vinegar Hill","Brooklyn",22
2016,4,"ID66","DUMBO/Vinegar Hill","Brooklyn",23
2016,5,"ID66","DUMBO/Vinegar Hill","Brooklyn",25
2016,6,"ID66","DUMBO/Vinegar Hill","Brooklyn",25
2016,7,"ID66","DUMBO/Vinegar Hill","Brooklyn",27
2016,8,"ID66","DUMBO/Vinegar Hill","Brooklyn",29
2016,9,"ID66","DUMBO/Vinegar Hill","Brooklyn",32
2016,10,"ID66","DUMBO/Vinegar Hill","Brooklyn",33
2016,11,"ID66","DUMBO/Vinegar Hill","Brooklyn",30
2016,12,"ID66","DUMBO/Vinegar Hill","Brooklyn",33
2017,1,"ID66","DUMBO/Vinegar Hill","Brooklyn",36
2017,2,"ID66","DUMBO/Vinegar Hill","Brooklyn",35
2017,3,"ID66","DUMBO/Vinegar Hill","Brooklyn",40
2017,4,"ID66","DUMBO/Vinegar Hill","Brooklyn",41
2017,5,"ID66","DUMBO/Vinegar Hill","Brooklyn",43
2017,6,"ID66","DUMBO/Vinegar Hill","Brooklyn",51
2015,1,"ID67","Dyker Heights","Brooklyn",1
2015,2,"ID67","Dyker Heights","Brooklyn",1
2015,3,"ID67","Dyker Heights","Brooklyn",1
2015,4,"ID67","Dyker Heights","Brooklyn",2
2015,5,"ID67","Dyker Heights","Brooklyn",2
2015,6,"ID67","Dyker Heights","Brooklyn",2
2015,7,"ID67","Dyker Heights","Brooklyn",2
2015,8,"ID67","Dyker Heights","Brooklyn",3
2015,9,"ID67","Dyker Heights","Brooklyn",3
2015,10,"ID67","Dyker Heights","Brooklyn",4
2015,11,"ID67","Dyker Heights","Brooklyn",4
2015,12,"ID67","Dyker Heights","Brooklyn",6
2016,1,"ID67","Dyker Heights","Brooklyn",5
2016,2,"ID67","Dyker Heights","Brooklyn",6
2016,3,"ID67","Dyker Heights","Brooklyn",7
2016,4,"ID67","Dyker Heights","Brooklyn",7
2016,5,"ID67","Dyker Heights","Brooklyn",8
2016,6,"ID67","Dyker Heights","Brooklyn",8
2016,7,"ID67","Dyker Heights","Brooklyn",8
2016,8,"ID67","Dyker Heights","Brooklyn",8
2016,9,"ID67","Dyker Heights","Brooklyn",10
2016,10,"ID67","Dyker Heights","Brooklyn",10
2016,11,"ID67","Dyker Heights","Brooklyn",11
2016,12,"ID67","Dyker Heights","Brooklyn",16
2017,1,"ID67","Dyker Heights","Brooklyn",13
2017,2,"ID67","Dyker Heights","Brooklyn",12
2017,3,"ID67","Dyker Heights","Brooklyn",16
2017,4,"ID67","Dyker Heights","Brooklyn",14
2017,5,"ID67","Dyker Heights","Brooklyn",16
2017,6,"ID67","Dyker Heights","Brooklyn",17
2015,1,"ID68","East Chelsea","Manhattan",40
2015,2,"ID68","East Chelsea","Manhattan",51
2015,3,"ID68","East Chelsea","Manhattan",46
2015,4,"ID68","East Chelsea","Manhattan",50
2015,5,"ID68","East Chelsea","Manhattan",60
2015,6,"ID68","East Chelsea","Manhattan",63
2015,7,"ID68","East Chelsea","Manhattan",77
2015,8,"ID68","East Chelsea","Manhattan",74
2015,9,"ID68","East Chelsea","Manhattan",90
2015,10,"ID68","East Chelsea","Manhattan",98
2015,11,"ID68","East Chelsea","Manhattan",93
2015,12,"ID68","East Chelsea","Manhattan",95
2016,1,"ID68","East Chelsea","Manhattan",91
2016,2,"ID68","East Chelsea","Manhattan",109
2016,3,"ID68","East Chelsea","Manhattan",103
2016,4,"ID68","East Chelsea","Manhattan",107
2016,5,"ID68","East Chelsea","Manhattan",115
2016,6,"ID68","East Chelsea","Manhattan",118
2016,7,"ID68","East Chelsea","Manhattan",126
2016,8,"ID68","East Chelsea","Manhattan",127
2016,9,"ID68","East Chelsea","Manhattan",144
2016,10,"ID68","East Chelsea","Manhattan",147
2016,11,"ID68","East Chelsea","Manhattan",138
2016,12,"ID68","East Chelsea","Manhattan",152
2017,1,"ID68","East Chelsea","Manhattan",148
2017,2,"ID68","East Chelsea","Manhattan",145
2017,3,"ID68","East Chelsea","Manhattan",158
2017,4,"ID68","East Chelsea","Manhattan",150
2017,5,"ID68","East Chelsea","Manhattan",159
2017,6,"ID68","East Chelsea","Manhattan",163
2015,1,"ID69","East Concourse/Concourse Village","Bronx",1
2015,2,"ID69","East Concourse/Concourse Village","Bronx",1
2015,3,"ID69","East Concourse/Concourse Village","Bronx",1
2015,4,"ID69","East Concourse/Concourse Village","Bronx",1
2015,5,"ID69","East Concourse/Concourse Village","Bronx",2
2015,6,"ID69","East Concourse/Concourse Village","Bronx",2
2015,7,"ID69","East Concourse/Concourse Village","Bronx",3
2015,8,"ID69","East Concourse/Concourse Village","Bronx",3
2015,9,"ID69","East Concourse/Concourse Village","Bronx",4
2015,10,"ID69","East Concourse/Concourse Village","Bronx",4
2015,11,"ID69","East Concourse/Concourse Village","Bronx",5
2015,12,"ID69","East Concourse/Concourse Village","Bronx",6
2016,1,"ID69","East Concourse/Concourse Village","Bronx",7
2016,2,"ID69","East Concourse/Concourse Village","Bronx",8
2016,3,"ID69","East Concourse/Concourse Village","Bronx",9
2016,4,"ID69","East Concourse/Concourse Village","Bronx",10
2016,5,"ID69","East Concourse/Concourse Village","Bronx",11
2016,6,"ID69","East Concourse/Concourse Village","Bronx",11
2016,7,"ID69","East Concourse/Concourse Village","Bronx",12
2016,8,"ID69","East Concourse/Concourse Village","Bronx",13
2016,9,"ID69","East Concourse/Concourse Village","Bronx",13
2016,10,"ID69","East Concourse/Concourse Village","Bronx",14
2016,11,"ID69","East Concourse/Concourse Village","Bronx",17
2016,12,"ID69","East Concourse/Concourse Village","Bronx",20
2017,1,"ID69","East Concourse/Concourse Village","Bronx",22
2017,2,"ID69","East Concourse/Concourse Village","Bronx",23
2017,3,"ID69","East Concourse/Concourse Village","Bronx",31
2017,4,"ID69","East Concourse/Concourse Village","Bronx",32
2017,5,"ID69","East Concourse/Concourse Village","Bronx",34
2017,6,"ID69","East Concourse/Concourse Village","Bronx",36
2015,1,"ID7","Astoria","Queens",12
2015,2,"ID7","Astoria","Queens",14
2015,3,"ID7","Astoria","Queens",14
2015,4,"ID7","Astoria","Queens",15
2015,5,"ID7","Astoria","Queens",19
2015,6,"ID7","Astoria","Queens",20
2015,7,"ID7","Astoria","Queens",23
2015,8,"ID7","Astoria","Queens",28
2015,9,"ID7","Astoria","Queens",29
2015,10,"ID7","Astoria","Queens",35
2015,11,"ID7","Astoria","Queens",35
2015,12,"ID7","Astoria","Queens",40
2016,1,"ID7","Astoria","Queens",41
2016,2,"ID7","Astoria","Queens",48
2016,3,"ID7","Astoria","Queens",51
2016,4,"ID7","Astoria","Queens",57
2016,5,"ID7","Astoria","Queens",61
2016,6,"ID7","Astoria","Queens",60
2016,7,"ID7","Astoria","Queens",65
2016,8,"ID7","Astoria","Queens",64
2016,9,"ID7","Astoria","Queens",66
2016,10,"ID7","Astoria","Queens",75
2016,11,"ID7","Astoria","Queens",70
2016,12,"ID7","Astoria","Queens",83
2017,1,"ID7","Astoria","Queens",81
2017,2,"ID7","Astoria","Queens",82
2017,3,"ID7","Astoria","Queens",98
2017,4,"ID7","Astoria","Queens",95
2017,5,"ID7","Astoria","Queens",105
2017,6,"ID7","Astoria","Queens",108
2015,1,"ID70","East Elmhurst","Queens",1
2015,2,"ID70","East Elmhurst","Queens",1
2015,3,"ID70","East Elmhurst","Queens",2
2015,4,"ID70","East Elmhurst","Queens",2
2015,5,"ID70","East Elmhurst","Queens",3
2015,6,"ID70","East Elmhurst","Queens",3
2015,7,"ID70","East Elmhurst","Queens",4
2015,8,"ID70","East Elmhurst","Queens",4
2015,9,"ID70","East Elmhurst","Queens",5
2015,10,"ID70","East Elmhurst","Queens",5
2015,11,"ID70","East Elmhurst","Queens",5
2015,12,"ID70","East Elmhurst","Queens",6
2016,1,"ID70","East Elmhurst","Queens",5
2016,2,"ID70","East Elmhurst","Queens",6
2016,3,"ID70","East Elmhurst","Queens",8
2016,4,"ID70","East Elmhurst","Queens",9
2016,5,"ID70","East Elmhurst","Queens",11
2016,6,"ID70","East Elmhurst","Queens",11
2016,7,"ID70","East Elmhurst","Queens",11
2016,8,"ID70","East Elmhurst","Queens",11
2016,9,"ID70","East Elmhurst","Queens",11
2016,10,"ID70","East Elmhurst","Queens",13
2016,11,"ID70","East Elmhurst","Queens",12
2016,12,"ID70","East Elmhurst","Queens",13
2017,1,"ID70","East Elmhurst","Queens",13
2017,2,"ID70","East Elmhurst","Queens",13
2017,3,"ID70","East Elmhurst","Queens",17
2017,4,"ID70","East Elmhurst","Queens",17
2017,5,"ID70","East Elmhurst","Queens",20
2017,6,"ID70","East Elmhurst","Queens",20
2015,1,"ID71","East Flatbush/Farragut","Brooklyn",1
2015,2,"ID71","East Flatbush/Farragut","Brooklyn",2
2015,3,"ID71","East Flatbush/Farragut","Brooklyn",2
2015,4,"ID71","East Flatbush/Farragut","Brooklyn",2
2015,5,"ID71","East Flatbush/Farragut","Brooklyn",3
2015,6,"ID71","East Flatbush/Farragut","Brooklyn",3
2015,7,"ID71","East Flatbush/Farragut","Brooklyn",4
2015,8,"ID71","East Flatbush/Farragut","Brooklyn",5
2015,9,"ID71","East Flatbush/Farragut","Brooklyn",5
2015,10,"ID71","East Flatbush/Farragut","Brooklyn",5
2015,11,"ID71","East Flatbush/Farragut","Brooklyn",7
2015,12,"ID71","East Flatbush/Farragut","Brooklyn",9
2016,1,"ID71","East Flatbush/Farragut","Brooklyn",9
2016,2,"ID71","East Flatbush/Farragut","Brooklyn",10
2016,3,"ID71","East Flatbush/Farragut","Brooklyn",13
2016,4,"ID71","East Flatbush/Farragut","Brooklyn",13
2016,5,"ID71","East Flatbush/Farragut","Brooklyn",15
2016,6,"ID71","East Flatbush/Farragut","Brooklyn",16
2016,7,"ID71","East Flatbush/Farragut","Brooklyn",17
2016,8,"ID71","East Flatbush/Farragut","Brooklyn",18
2016,9,"ID71","East Flatbush/Farragut","Brooklyn",21
2016,10,"ID71","East Flatbush/Farragut","Brooklyn",21
2016,11,"ID71","East Flatbush/Farragut","Brooklyn",26
2016,12,"ID71","East Flatbush/Farragut","Brooklyn",32
2017,1,"ID71","East Flatbush/Farragut","Brooklyn",30
2017,2,"ID71","East Flatbush/Farragut","Brooklyn",30
2017,3,"ID71","East Flatbush/Farragut","Brooklyn",38
2017,4,"ID71","East Flatbush/Farragut","Brooklyn",38
2017,5,"ID71","East Flatbush/Farragut","Brooklyn",40
2017,6,"ID71","East Flatbush/Farragut","Brooklyn",43
2015,1,"ID72","East Flatbush/Remsen Village","Brooklyn",1
2015,2,"ID72","East Flatbush/Remsen Village","Brooklyn",2
2015,3,"ID72","East Flatbush/Remsen Village","Brooklyn",2
2015,4,"ID72","East Flatbush/Remsen Village","Brooklyn",3
2015,5,"ID72","East Flatbush/Remsen Village","Brooklyn",3
2015,6,"ID72","East Flatbush/Remsen Village","Brooklyn",4
2015,7,"ID72","East Flatbush/Remsen Village","Brooklyn",4
2015,8,"ID72","East Flatbush/Remsen Village","Brooklyn",5
2015,9,"ID72","East Flatbush/Remsen Village","Brooklyn",5
2015,10,"ID72","East Flatbush/Remsen Village","Brooklyn",6
2015,11,"ID72","East Flatbush/Remsen Village","Brooklyn",8
2015,12,"ID72","East Flatbush/Remsen Village","Brooklyn",9
2016,1,"ID72","East Flatbush/Remsen Village","Brooklyn",10
2016,2,"ID72","East Flatbush/Remsen Village","Brooklyn",12
2016,3,"ID72","East Flatbush/Remsen Village","Brooklyn",15
2016,4,"ID72","East Flatbush/Remsen Village","Brooklyn",16
2016,5,"ID72","East Flatbush/Remsen Village","Brooklyn",17
2016,6,"ID72","East Flatbush/Remsen Village","Brooklyn",19
2016,7,"ID72","East Flatbush/Remsen Village","Brooklyn",20
2016,8,"ID72","East Flatbush/Remsen Village","Brooklyn",21
2016,9,"ID72","East Flatbush/Remsen Village","Brooklyn",24
2016,10,"ID72","East Flatbush/Remsen Village","Brooklyn",26
2016,11,"ID72","East Flatbush/Remsen Village","Brooklyn",32
2016,12,"ID72","East Flatbush/Remsen Village","Brooklyn",39
2017,1,"ID72","East Flatbush/Remsen Village","Brooklyn",36
2017,2,"ID72","East Flatbush/Remsen Village","Brooklyn",37
2017,3,"ID72","East Flatbush/Remsen Village","Brooklyn",49
2017,4,"ID72","East Flatbush/Remsen Village","Brooklyn",47
2017,5,"ID72","East Flatbush/Remsen Village","Brooklyn",50
2017,6,"ID72","East Flatbush/Remsen Village","Brooklyn",54
2015,1,"ID73","East Flushing","Queens",0
2015,2,"ID73","East Flushing","Queens",1
2015,3,"ID73","East Flushing","Queens",0
2015,4,"ID73","East Flushing","Queens",1
2015,5,"ID73","East Flushing","Queens",1
2015,6,"ID73","East Flushing","Queens",1
2015,7,"ID73","East Flushing","Queens",1
2015,8,"ID73","East Flushing","Queens",1
2015,9,"ID73","East Flushing","Queens",2
2015,10,"ID73","East Flushing","Queens",2
2015,11,"ID73","East Flushing","Queens",2
2015,12,"ID73","East Flushing","Queens",2
2016,1,"ID73","East Flushing","Queens",2
2016,2,"ID73","East Flushing","Queens",3
2016,3,"ID73","East Flushing","Queens",3
2016,4,"ID73","East Flushing","Queens",3
2016,5,"ID73","East Flushing","Queens",4
2016,6,"ID73","East Flushing","Queens",4
2016,7,"ID73","East Flushing","Queens",4
2016,8,"ID73","East Flushing","Queens",4
2016,9,"ID73","East Flushing","Queens",4
2016,10,"ID73","East Flushing","Queens",5
2016,11,"ID73","East Flushing","Queens",5
2016,12,"ID73","East Flushing","Queens",6
2017,1,"ID73","East Flushing","Queens",6
2017,2,"ID73","East Flushing","Queens",6
2017,3,"ID73","East Flushing","Queens",8
2017,4,"ID73","East Flushing","Queens",8
2017,5,"ID73","East Flushing","Queens",8
2017,6,"ID73","East Flushing","Queens",8
2015,1,"ID74","East Harlem North","Manhattan",6
2015,2,"ID74","East Harlem North","Manhattan",7
2015,3,"ID74","East Harlem North","Manhattan",8
2015,4,"ID74","East Harlem North","Manhattan",8
2015,5,"ID74","East Harlem North","Manhattan",11
2015,6,"ID74","East Harlem North","Manhattan",13
2015,7,"ID74","East Harlem North","Manhattan",13
2015,8,"ID74","East Harlem North","Manhattan",15
2015,9,"ID74","East Harlem North","Manhattan",17
2015,10,"ID74","East Harlem North","Manhattan",18
2015,11,"ID74","East Harlem North","Manhattan",19
2015,12,"ID74","East Harlem North","Manhattan",21
2016,1,"ID74","East Harlem North","Manhattan",20
2016,2,"ID74","East Harlem North","Manhattan",24
2016,3,"ID74","East Harlem North","Manhattan",26
2016,4,"ID74","East Harlem North","Manhattan",27
2016,5,"ID74","East Harlem North","Manhattan",31
2016,6,"ID74","East Harlem North","Manhattan",38
2016,7,"ID74","East Harlem North","Manhattan",42
2016,8,"ID74","East Harlem North","Manhattan",42
2016,9,"ID74","East Harlem North","Manhattan",46
2016,10,"ID74","East Harlem North","Manhattan",47
2016,11,"ID74","East Harlem North","Manhattan",47
2016,12,"ID74","East Harlem North","Manhattan",52
2017,1,"ID74","East Harlem North","Manhattan",53
2017,2,"ID74","East Harlem North","Manhattan",52
2017,3,"ID74","East Harlem North","Manhattan",63
2017,4,"ID74","East Harlem North","Manhattan",63
2017,5,"ID74","East Harlem North","Manhattan",71
2017,6,"ID74","East Harlem North","Manhattan",79
2015,1,"ID75","East Harlem South","Manhattan",7
2015,2,"ID75","East Harlem South","Manhattan",8
2015,3,"ID75","East Harlem South","Manhattan",8
2015,4,"ID75","East Harlem South","Manhattan",11
2015,5,"ID75","East Harlem South","Manhattan",13
2015,6,"ID75","East Harlem South","Manhattan",14
2015,7,"ID75","East Harlem South","Manhattan",17
2015,8,"ID75","East Harlem South","Manhattan",19
2015,9,"ID75","East Harlem South","Manhattan",22
2015,10,"ID75","East Harlem South","Manhattan",24
2015,11,"ID75","East Harlem South","Manhattan",23
2015,12,"ID75","East Harlem South","Manhattan",25
2016,1,"ID75","East Harlem South","Manhattan",25
2016,2,"ID75","East Harlem South","Manhattan",29
2016,3,"ID75","East Harlem South","Manhattan",30
2016,4,"ID75","East Harlem South","Manhattan",32
2016,5,"ID75","East Harlem South","Manhattan",35
2016,6,"ID75","East Harlem South","Manhattan",36
2016,7,"ID75","East Harlem South","Manhattan",39
2016,8,"ID75","East Harlem South","Manhattan",42
2016,9,"ID75","East Harlem South","Manhattan",45
2016,10,"ID75","East Harlem South","Manhattan",49
2016,11,"ID75","East Harlem South","Manhattan",50
2016,12,"ID75","East Harlem South","Manhattan",54
2017,1,"ID75","East Harlem South","Manhattan",56
2017,2,"ID75","East Harlem South","Manhattan",52
2017,3,"ID75","East Harlem South","Manhattan",61
2017,4,"ID75","East Harlem South","Manhattan",60
2017,5,"ID75","East Harlem South","Manhattan",67
2017,6,"ID75","East Harlem South","Manhattan",70
2015,1,"ID76","East New York","Brooklyn",1
2015,2,"ID76","East New York","Brooklyn",2
2015,3,"ID76","East New York","Brooklyn",3
2015,4,"ID76","East New York","Brooklyn",3
2015,5,"ID76","East New York","Brooklyn",4
2015,6,"ID76","East New York","Brooklyn",4
2015,7,"ID76","East New York","Brooklyn",5
2015,8,"ID76","East New York","Brooklyn",6
2015,9,"ID76","East New York","Brooklyn",7
2015,10,"ID76","East New York","Brooklyn",8
2015,11,"ID76","East New York","Brooklyn",10
2015,12,"ID76","East New York","Brooklyn",13
2016,1,"ID76","East New York","Brooklyn",14
2016,2,"ID76","East New York","Brooklyn",17
2016,3,"ID76","East New York","Brooklyn",23
2016,4,"ID76","East New York","Brooklyn",24
2016,5,"ID76","East New York","Brooklyn",27
2016,6,"ID76","East New York","Brooklyn",28
2016,7,"ID76","East New York","Brooklyn",31
2016,8,"ID76","East New York","Brooklyn",32
2016,9,"ID76","East New York","Brooklyn",35
2016,10,"ID76","East New York","Brooklyn",39
2016,11,"ID76","East New York","Brooklyn",48
2016,12,"ID76","East New York","Brooklyn",59
2017,1,"ID76","East New York","Brooklyn",52
2017,2,"ID76","East New York","Brooklyn",56
